Time,time_seconds,callsign_preceding,callsign_following,X_preceding,Y_preceding,lat_preceding,lon_preceding,X_following,Y_following,lat_following,lon_following,id_preceding,id_following,distance_nm,distance_to_threshold_preceding,distance_to_threshold_following,both_beyond_threshold,runway_preceding,runway_following,sid_preceding,sid_following,Time_preceding,Time_following
05:27:01:828,19621.828,VLG7830,VLG6UW,15.0959599308875,4.003510157004969,41.18193021,2.0266824,16.406187136517104,8.358693069277683,41.25440259,2.05608922,583,584,4.548001047682838,7.468175127951849,3.1119141409714635,True,LEBL-24L,LEBL-24L,-,SENIA1C,,
05:27:05:836,19625.836,VLG7830,VLG6UW,14.866057894698528,3.813001056658168,41.1787708,2.02157718,16.408547471166504,8.156042175826766,41.25102615,2.05612276,583,584,4.60882634260628,7.743853988043372,3.2617291184025183,True,LEBL-24L,LEBL-24L,-,SENIA1C,,
05:27:09:836,19629.836,VLG7830,VLG6UW,14.628283735719387,3.62388256795457,41.17563482,2.01629832,16.409247769964523,7.940295958546531,41.24743165,2.0561183,583,584,4.669395833483846,8.023776181511282,3.4283222867027314,True,LEBL-24L,LEBL-24L,-,SENIA1C,,
05:27:13:844,19633.844,VLG7830,VLG6UW,14.389383386592543,3.441950677652028,41.1726184,2.01099562,16.41501955082108,7.720736145099986,41.24377326,2.05622586,583,584,4.734047628221998,8.29970665266577,3.6002519543615725,True,LEBL-24L,LEBL-24L,-,SENIA1C,,
05:27:17:844,19637.844,VLG7830,VLG6UW,14.150114777012094,3.253019169416425,41.16948514,2.0056847,16.419043246344124,7.492674128806609,41.23997334,2.05629389,583,584,4.808607966306587,8.583482899837087,3.785166468781806,True,LEBL-24L,LEBL-24L,-,SENIA1C,,
05:27:21:844,19641.844,VLG7830,VLG6UW,13.914978872066785,3.063571367839173,41.16634279,2.00046571,16.427165139749146,7.261605358644423,41.23612304,2.05645243,583,584,4.892296927976479,8.866950835403653,3.9749587930485433,True,LEBL-24L,LEBL-24L,-,SENIA1C,,
05:27:25:852,19645.852,VLG7830,VLG6UW,13.673093222257766,2.8709361480151747,41.16314749,1.9950976,16.434862418144107,7.025731278270217,41.23219271,2.0566011,583,584,4.988956971726425,9.157880153070685,4.173307395706565,True,LEBL-24L,LEBL-24L,-,SENIA1C,,
05:27:29:789,19649.789,VLG6UW,VLG3BV,16.441477581667858,6.784338473940734,41.22817051,2.05672527,18.19978037924645,10.492326998570451,41.28981828,2.09605664,584,585,4.103755307856254,4.380764217238254,0.35624133309520195,False,LEBL-24L,LEBL-24L,SENIA1C,-,,
05:27:29:859,19649.859,VLG7830,VLG6UW,13.431929538742835,2.683999450433311,41.16004684,1.98974642,16.441477581667858,6.784338473940734,41.22817051,2.05672527,583,584,5.086271672882961,9.444782475156023,4.380764217238254,True,LEBL-24L,LEBL-24L,-,SENIA1C,,
05:27:33:773,19653.773,VLG6UW,VLG3BV,16.448261803722435,6.540891847139646,41.22411408,2.05685298,18.08103415708973,10.432215960653023,41.28882595,2.09341752,584,585,4.219993947191304,4.593304593638814,0.4892263366326034,False,LEBL-24L,LEBL-24L,SENIA1C,-,,
05:27:33:859,19653.859,VLG7830,VLG6UW,13.18930255952811,2.490651045432303,41.1568392,1.98436289,16.448261803722435,6.540891847139646,41.22411408,2.05685298,583,584,5.1985830672534785,9.738958975154263,4.593304593638814,True,LEBL-24L,LEBL-24L,-,SENIA1C,,
05:27:37:750,19657.75,VLG6UW,VLG3BV,16.44834137637762,6.281374495752372,41.21979037,2.05683068,17.94956117392799,10.375197858933952,41.28788606,2.09049661,584,585,4.360395694141589,4.8261778679500615,0.6324966529733953,True,LEBL-24L,LEBL-24L,SENIA1C,-,,
05:27:37:859,19657.859,VLG7830,VLG6UW,12.943910873054556,2.295364540516064,41.15359917,1.97891857,16.44834137637762,6.281374495752372,41.21979037,2.05683068,583,584,5.3074766618294325,10.037251441706458,4.8261778679500615,True,LEBL-24L,LEBL-24L,-,SENIA1C,,
05:27:41:734,19661.734,VLG6UW,VLG3BV,16.448773952109228,6.019890519232944,41.21543387,2.05681602,17.798059718663033,10.302582931462302,41.28668776,2.08713014,584,585,4.49021451353848,5.063292544363343,0.8004787338588967,True,LEBL-24L,LEBL-24L,SENIA1C,-,,
05:27:41:859,19661.859,VLG7830,VLG6UW,12.706109164265213,2.106172939655257,41.15046002,1.97364316,16.448773952109228,6.019890519232944,41.21543387,2.05681602,583,584,5.415230835972084,10.327138728685568,5.063292544363343,True,LEBL-24L,LEBL-24L,-,SENIA1C,,
05:27:45:719,19665.719,VLG6UW,VLG3BV,16.444929217798755,5.749930364279114,41.21093645,2.05670585,17.636012106264005,10.2253827940407,41.28541376,2.08352951,584,585,4.631236648915017,5.312173287208218,0.9799650315473167,True,LEBL-24L,LEBL-24L,SENIA1C,-,,
05:27:45:859,19665.859,VLG7830,VLG6UW,12.460489328576504,1.9091616694774616,41.14719076,1.96819473,16.444929217798755,5.749930364279114,41.21093645,2.05670585,583,584,5.534190581990633,10.62869104870759,5.312173287208218,True,LEBL-24L,LEBL-24L,-,SENIA1C,,
05:27:49:703,19669.703,VLG6UW,VLG3BV,16.44189675780708,5.481222089524437,41.20645983,2.0566138,17.473746600340164,10.148293468168829,41.28414151,2.0799242,584,585,4.779777123558923,5.561558036723329,1.159605446996883,True,LEBL-24L,LEBL-24L,SENIA1C,-,,
05:27:49:859,19669.859,VLG7830,VLG6UW,12.21150106686497,1.7150676520516015,41.14397002,1.96267252,16.44189675780708,5.481222089524437,41.20645983,2.0566138,583,584,5.663935641304365,10.930557595526384,5.561558036723329,True,LEBL-24L,LEBL-24L,-,SENIA1C,,
05:27:53:688,19673.688,VLG6UW,VLG3BV,16.436073935509185,5.20273359449603,41.20182046,2.05645907,17.308426878231288,10.073396639525786,41.2829059,2.07625153,584,585,4.948167151066589,5.822797141250543,1.3410908682417626,True,LEBL-24L,LEBL-24L,SENIA1C,-,,
05:27:53:859,19673.859,VLG7830,VLG6UW,11.967326777998013,1.523930187551791,41.14079803,1.95725755,16.436073935509185,5.20273359449603,41.20182046,2.05645907,583,584,5.788203146461665,11.227973125788187,5.822797141250543,True,LEBL-24L,LEBL-24L,-,SENIA1C,,
05:27:57:672,19677.672,VLG6UW,VLG3BV,16.433061508766052,4.928995010569468,41.19726003,2.05636703,17.14329849416592,9.996119980350596,41.28163051,2.07258301,584,585,5.116658287868096,6.080144927749429,1.5234058979448752,True,LEBL-24L,LEBL-24L,SENIA1C,-,,
05:28:01:664,19681.664,VLG6UW,VLG3BV,16.427842499973334,4.653639840795319,41.19267282,2.056226,16.98016112794564,9.918805516578516,41.28035423,2.06895877,584,585,5.294055672190343,6.3411227248193285,1.7039318424594532,True,LEBL-24L,LEBL-24L,SENIA1C,-,,
05:28:05:648,19685.648,VLG6UW,VLG3BV,16.423869411138384,4.37477981724823,41.18802713,2.05611225,16.822575452814387,9.824135079809016,41.27878828,2.0654561,584,585,5.463921603140722,6.606198740821128,1.8868494802398597,True,LEBL-24L,LEBL-24L,SENIA1C,-,,
05:28:09:641,19689.641,VLG6UW,VLG3BV,16.417510736735522,4.101253012767168,41.18347046,2.0559462,16.702927472726785,9.682461578020243,41.27643644,2.0627902,584,585,5.588501745730979,6.868023049280811,2.057314505387065,True,LEBL-24L,LEBL-24L,SENIA1C,-,,
05:28:13:633,19693.633,VLG6UW,VLG3BV,16.36663569373614,3.8326702439314735,41.17899925,2.05479523,16.59578509180724,9.53252860268188,41.27394605,2.06040094,584,585,5.704462705325826,7.139341131784537,2.223386155304512,True,LEBL-24L,LEBL-24L,SENIA1C,-,,
05:28:17:625,19697.625,VLG6UW,VLG3BV,16.294526908079604,3.562490636367338,41.17450289,2.05317428,16.534381055690364,9.356437168795244,41.27101659,2.0590233,584,585,5.798909072641115,7.418689518315193,2.3673724804686698,True,LEBL-24L,LEBL-24L,SENIA1C,-,,
05:28:21:625,19701.625,VLG6UW,VLG3BV,16.21468196570607,3.306436111941444,41.17024237,2.05138362,16.488075123955937,9.168361317907085,41.26788639,2.05797933,584,585,5.868297107280199,7.686902997588576,2.511645967091457,True,LEBL-24L,LEBL-24L,SENIA1C,-,,
05:28:25:617,19705.617,VLG6UW,VLG3BV,16.09569175152122,3.049968478579135,41.16597761,2.04872682,16.456511260916976,8.971417158198781,41.2646074,2.05726139,584,585,5.932431641724145,7.967358373262875,2.656236200452291,True,LEBL-24L,LEBL-24L,SENIA1C,-,,
05:28:29:617,19709.617,VLG6UW,VLG3BV,15.97305706294382,2.803023641425664,41.16187169,2.04599057,16.41908292098016,8.7595332798377,41.26107991,2.05641216,584,585,5.973185593846264,8.240040339814922,2.8218700557403604,True,LEBL-24L,LEBL-24L,SENIA1C,-,,
05:28:33:617,19713.617,VLG6UW,VLG3BV,15.846474516525022,2.553463690456113,41.1577224,2.04316707,16.387974260932623,8.557153656873004,41.25771032,2.05570396,584,585,6.02806064883627,8.51664144990323,2.982651341604066,True,LEBL-24L,LEBL-24L,SENIA1C,-,,
05:28:37:609,19717.609,VLG6UW,VLG3BV,15.713889029289462,2.3097895068734258,41.1536715,2.04021162,16.34328793842316,8.339960761740528,41.25409487,2.05469357,584,585,6.06292902398207,8.78978653594309,3.1686335209008916,True,LEBL-24L,LEBL-24L,SENIA1C,-,,
05:28:41:609,19721.609,VLG6UW,VLG3BV,15.581107877386891,2.058276673927222,41.14948994,2.03725152,16.29428426397486,8.119066356927267,41.25041804,2.05358728,584,585,6.102605356726457,9.070668228069573,3.364592512129441,True,LEBL-24L,LEBL-24L,SENIA1C,-,,
05:28:45:609,19725.609,VLG6UW,VLG3BV,15.452843504622878,1.8093094806833168,41.14535042,2.03439195,16.24378342121025,7.897409547810359,41.2467286,2.05244787,584,585,6.139262853063349,9.347874002679463,3.5656871651277737,True,LEBL-24L,LEBL-24L,SENIA1C,-,,
05:28:49:609,19729.609,VLG6UW,VLG3BV,15.326527150111684,1.5561904448015311,41.14114153,2.03157548,16.19602133873279,7.675720921402141,41.24303843,2.05136927,584,585,6.180992913609396,9.628513787422003,3.7680971166413983,True,LEBL-24L,LEBL-24L,SENIA1C,-,,
05:28:53:602,19733.602,VLG6UW,VLG3BV,15.200438906334693,1.298642039429323,41.13685876,2.02876404,16.13943675124099,7.437667086429139,41.2390762,2.05009383,584,585,6.210422327058745,9.913377608426215,3.991532778046526,True,LEBL-24L,LEBL-24L,SENIA1C,-,,
,19733.758,VLG3BV,VLG2472,16.13943675124099,7.437667086429139,41.2390762,2.05009383,17.988356256416715,10.39168661022641,41.28815781,2.09135847,585,586,3.484929652603436,3.991532778046526,0.5903588411062894,True,LEBL-24L,LEBL-24L,-,-,05:28:53:758,05:28:53:758
05:28:57:602,19737.602,VLG6UW,VLG3BV,15.077284170463152,1.040654645245145,41.13256842,2.02601782,16.13943675124099,7.437667086429139,41.2390762,2.05009383,584,585,6.484592221374896,10.197768510567379,3.991532778046526,True,LEBL-24L,LEBL-24L,SENIA1C,-,,
,19825.555,VLG2472,VLG3LK,16.398541632856762,6.611512370964263,41.22529412,2.05575816,18.16249773035752,10.474436221817072,41.28952309,2.09522813,586,587,4.24661297876291,4.553430682366366,0.39758164848961147,False,LEBL-24L,LEBL-24L,-,DUNES1C,05:30:25:555,05:30:25:555
05:32:05:422,19925.422,VLG3LK,VLG55PB,16.296779466823022,6.363004932340731,41.2211609,2.05348116,18.197111138220635,10.48489406110824,41.28969465,2.09599669,587,588,4.538857835531823,4.820769264380531,0.3617609571886042,False,LEBL-24L,LEBL-24L,DUNES1C,-,,
05:32:09:406,19929.406,VLG3LK,VLG55PB,16.30670972991899,6.100307142439735,41.21678352,2.05367697,18.07578939711381,10.430562185164936,41.2887988,2.09330106,587,588,4.677686565379212,5.050814052285581,0.4946807254903204,False,LEBL-24L,LEBL-24L,DUNES1C,-,,
05:32:13:391,19933.391,VLG3LK,VLG55PB,16.31882904962477,5.839285285310932,41.21243391,2.05392139,17.942778264134684,10.365574073593969,41.28772624,2.09034524,587,588,4.808794157192018,5.281486138036795,0.6426921492163565,True,LEBL-24L,LEBL-24L,DUNES1C,-,,
05:32:17:367,19937.367,VLG3LK,VLG55PB,16.332211124722402,5.583882572835761,41.20817783,2.05419426,17.787771558748272,10.295819181509655,41.28657585,2.08690135,587,588,4.931632871703125,5.509233840996188,0.8126562868112721,True,LEBL-24L,LEBL-24L,DUNES1C,-,,
05:32:21:352,19941.352,VLG3LK,VLG55PB,16.347648131942183,5.330106646840767,41.20394871,2.05451275,17.62484076660587,10.21963228110314,41.28531879,2.08328125,587,588,5.053581101966014,5.737056204556097,0.9925192263172355,True,LEBL-24L,LEBL-24L,DUNES1C,-,,
05:32:25:344,19945.344,VLG3LK,VLG55PB,16.359859024920787,5.070958596348167,41.19963031,2.05475927,17.467958840481284,10.14324683845087,41.28405786,2.07979538,587,588,5.191916140715152,5.973189658516797,1.1669848882899445,True,LEBL-24L,LEBL-24L,DUNES1C,-,,
05:32:29:328,19949.328,VLG3LK,VLG55PB,16.373019013012566,4.817205111756717,41.19540172,2.05502727,17.30818679063542,10.06862141750097,41.28282636,2.07624574,587,588,5.334033369650089,6.205793539143026,1.3433255898912464,True,LEBL-24L,LEBL-24L,DUNES1C,-,,
05:32:33:313,19953.313,VLG3LK,VLG55PB,16.384815203465326,4.560717992484847,41.19112768,2.05526479,17.15202594241871,9.992807688075793,41.28157469,2.07277618,587,588,5.486001346965815,6.443053169456964,1.5169011711628368,True,LEBL-24L,LEBL-24L,DUNES1C,-,,
05:32:37:297,19957.297,VLG3LK,VLG55PB,16.397669236808802,4.3092261472684426,41.18693679,2.05552616,17.000959264370014,9.907311310123468,41.28016123,2.06941876,587,588,5.630498765467619,6.676682573010903,1.6900372785457782,True,LEBL-24L,LEBL-24L,DUNES1C,-,,
05:32:41:289,19961.289,VLG3LK,VLG55PB,16.405943621160663,4.043784744577549,41.18251381,2.05568483,16.877257509743785,9.783539264329812,41.27810802,2.0666645,587,588,5.7590727316633075,6.926271540141197,1.856002132964112,True,LEBL-24L,LEBL-24L,DUNES1C,-,,
05:32:45:273,19965.273,VLG3LK,VLG55PB,16.40480279517988,3.785597956296394,41.17821235,2.05563574,16.785580072147123,9.634934045390375,41.27563873,2.06461799,587,588,5.861716814878714,7.172851461286734,2.0078047189571615,True,LEBL-24L,LEBL-24L,DUNES1C,-,,
05:32:49:266,19969.266,VLG3LK,VLG55PB,16.3481178905643,3.5357180997514432,41.17405314,2.05435801,16.71846260658607,9.478925017815394,41.27304431,2.06311537,587,588,5.954734559962219,7.428347432113294,2.1462910723647766,True,LEBL-24L,LEBL-24L,DUNES1C,-,,
05:32:53:266,19973.266,VLG3LK,VLG55PB,16.26568339745074,3.280406238138754,41.16980519,2.05251004,16.67459730806783,9.302511168819988,41.27010827,2.06212637,587,588,6.035972032939798,7.696608774766793,2.2818926787185076,True,LEBL-24L,LEBL-24L,DUNES1C,-,,
05:32:57:258,19977.258,VLG3LK,VLG55PB,16.18236652864811,3.0335286385192783,41.16569779,2.05064355,16.65989508422594,9.114257330866712,41.2669729,2.06178276,587,588,6.099450381085953,7.957070641200569,2.408299820907068,True,LEBL-24L,LEBL-24L,DUNES1C,-,,
05:33:01:258,19981.258,VLG3LK,VLG55PB,16.068991227797856,2.7903402230810426,41.16165387,2.04811244,16.648381966624996,8.924534551787923,41.26381283,2.06150973,587,588,6.16149605944679,8.222941155820262,2.541091493005275,True,LEBL-24L,LEBL-24L,DUNES1C,-,,
05:33:05:258,19985.258,VLG3LK,VLG55PB,15.95340853415213,2.539831359431828,41.15748808,2.04553214,16.634063751375077,8.722282340876898,41.26044421,2.06117338,587,588,6.219806400741419,8.496610886586073,2.691669843997124,True,LEBL-24L,LEBL-24L,DUNES1C,-,,
05:33:09:258,19989.258,VLG3LK,VLG55PB,15.833859609999871,2.291147308942129,41.1533529,2.04286457,16.621874126663045,8.519078266561342,41.25705958,2.06088415,587,588,6.277586390591822,8.769898778932845,2.8480126298902224,True,LEBL-24L,LEBL-24L,DUNES1C,-,,
05:33:13:250,19993.25,VLG3LK,VLG55PB,15.708952279326615,2.0402121962731083,41.14918051,2.04007858,16.621874126663045,8.519078266561342,41.25705958,2.06088415,587,588,6.5428687787602975,9.047152938907672,2.8480126298902224,True,LEBL-24L,LEBL-24L,DUNES1C,-,,
05:33:21:383,20001.383,VLG55PB,VLG56ND,16.602635433271686,7.876195604427109,41.24635016,2.06039754,18.17234868204878,10.478568762024851,41.28959118,2.09544698,588,589,3.039135688772646,3.3648874734941416,0.3869029054991785,False,LEBL-24L,LEBL-24L,-,-,,
05:33:25:359,20005.359,VLG55PB,VLG56ND,16.59423934733904,7.649174798175742,41.24256846,2.06019024,18.0484189543744,10.419183786497245,41.28861133,2.09269302,588,589,3.128512126378837,3.55813392230857,0.5243011590550799,True,LEBL-24L,LEBL-24L,-,-,,
05:33:29:336,20009.336,VLG55PB,VLG56ND,16.581343323923686,7.4140866808781825,41.23865267,2.05988251,17.912891330541328,10.35783206905949,41.28759953,2.08968179,588,589,3.2308910542397022,3.764413194639921,0.6730669850564124,True,LEBL-24L,LEBL-24L,-,-,,
05:33:33:320,20013.32,VLG55PB,VLG56ND,16.569344908896763,7.176603940738243,41.23469692,2.05959448,17.758867742009823,10.28413215222818,41.28638332,2.08625932,588,589,3.3274158375086165,3.9755782007657468,0.8437954459289615,True,LEBL-24L,LEBL-24L,-,-,,
05:33:37:305,20017.305,VLG55PB,VLG56ND,16.556545757012763,6.937655753918893,41.23071681,2.05928861,17.597367571597577,10.207823829548468,41.28512411,2.08267095,588,589,3.431808458026535,4.191266644139885,1.0224103401826132,True,LEBL-24L,LEBL-24L,-,-,,
05:33:41:289,20021.289,VLG55PB,VLG56ND,16.54583162013419,6.695331175737165,41.2266803,2.05902865,17.440230570507897,10.121121747215597,41.2836913,2.07917843,588,589,3.540620075927394,4.4114720408951085,1.201506331267202,True,LEBL-24L,LEBL-24L,-,-,,
05:33:45:273,20025.273,VLG55PB,VLG56ND,16.536187348342434,6.449992648878087,41.2225935,2.05879214,17.27325968456827,10.042312232593146,41.2823906,2.07546881,588,589,3.6671563397777494,4.6361736636878055,1.3861406047507594,True,LEBL-24L,LEBL-24L,-,-,,
05:33:49:258,20029.258,VLG55PB,VLG56ND,16.527644637124162,6.200800589799298,41.21844242,2.0585797,17.11438783063516,9.963455161548836,41.2810884,2.07193889,588,589,3.8081277553988633,4.865950704295423,1.56348511297868,True,LEBL-24L,LEBL-24L,-,-,,
05:33:53:234,20033.234,VLG55PB,VLG56ND,16.521789817942228,5.942926887135987,41.21414651,2.05842601,16.950493303209733,9.880539180172942,41.27971883,2.06829737,588,589,3.9608808677560923,5.104493725532698,1.7471191656972935,True,LEBL-24L,LEBL-24L,-,-,,
05:33:57:227,20037.227,VLG55PB,VLG56ND,16.515786507436797,5.674707802332185,41.20967825,2.05826809,16.79455450072286,9.789664995682744,41.27821599,2.06483162,588,589,4.1243889604629,5.354482770347084,1.9270914004829949,True,LEBL-24L,LEBL-24L,-,-,,
05:34:01:211,20041.211,VLG55PB,VLG56ND,16.506846168716084,5.400858958895433,41.2051164,2.05804463,16.67317995572314,9.644057783441967,41.27579872,2.06212712,588,589,4.246457723012582,5.6124728470747485,2.101592456592436,True,LEBL-24L,LEBL-24L,-,-,,
05:34:05:195,20045.195,VLG55PB,VLG56ND,16.492938776343454,5.125643629104423,41.20053213,2.05771109,16.67317995572314,9.644057783441967,41.27579872,2.06212712,588,589,4.522007668377183,5.874911704009002,2.101592456592436,True,LEBL-24L,LEBL-24L,-,-,,
05:34:09:180,20049.18,VLG55PB,VLG56ND,16.48612300399145,4.849713234031442,41.19593545,2.05753455,16.471086555887794,9.337609192427117,41.27070734,2.05761851,588,589,4.487921147720379,6.136815807069547,2.430853127632384,True,LEBL-24L,LEBL-24L,-,-,,
05:34:13:172,20053.172,VLG55PB,VLG56ND,16.481206941306496,4.562518109137404,41.19115096,2.05739905,16.41840164869374,9.155271339459762,41.26767317,2.05643375,588,589,4.593182637280672,6.409974917210794,2.5759831711600567,True,LEBL-24L,LEBL-24L,-,-,,
05:34:17:164,20057.164,VLG55PB,VLG56ND,16.475080822014,4.284460488349618,41.18651879,2.05723763,16.38114396869924,8.95693549703818,41.26437138,2.05558956,588,589,4.673419180774377,6.675988643724939,2.7242477248545796,True,LEBL-24L,LEBL-24L,-,-,,
05:34:21:148,20061.148,VLG55PB,VLG56ND,16.460953574665897,3.996518601055987,41.1817225,2.0568982,16.351664294907444,8.757046659024692,41.26104317,2.0549177,588,589,4.761782390804667,6.954763485495796,2.8741581450293774,True,LEBL-24L,LEBL-24L,-,-,,
05:34:25:148,20065.148,VLG55PB,VLG56ND,16.419224509387558,3.708632553797512,41.17692906,2.05594786,16.31924580856421,8.548929446460553,41.25757807,2.05418002,588,589,4.841329337045954,7.242207585058274,3.0379203526828737,True,LEBL-24L,LEBL-24L,-,-,,
05:34:29:141,20069.141,VLG55PB,VLG56ND,16.32529843294376,3.4309390744073114,41.17230904,2.0538433,16.29149345497337,8.341948909885298,41.25413158,2.05354593,588,589,4.911126182526479,7.535218971353378,3.2030886953744178,True,LEBL-24L,LEBL-24L,-,-,,
05:34:33:141,20073.141,VLG55PB,VLG56ND,16.20602005971658,3.152657863161329,41.16768093,2.05117789,16.258280916958764,8.12788380357921,41.25056743,2.05279026,588,589,4.975500412562205,7.836267201665164,3.3820193027133016,True,LEBL-24L,LEBL-24L,-,-,,
05:34:37:133,20077.133,VLG55PB,VLG56ND,16.072525531985228,2.883126318767484,41.1631995,2.04819904,16.219084530439275,7.902141629480499,41.24680914,2.05190101,588,589,5.021154670909822,8.133370822777877,3.5779186389273607,True,LEBL-24L,LEBL-24L,-,-,,
05:34:41:133,20081.133,VLG55PB,VLG56ND,15.934377022764211,2.6112433377711364,41.15867913,2.0451174,16.182292703917714,7.677257912616497,41.24306498,2.05106522,588,589,5.072077075272755,8.434401472290377,3.775392051771934,True,LEBL-24L,LEBL-24L,-,-,,
05:34:45:133,20085.133,VLG55PB,VLG56ND,15.79413377810254,2.336603732964904,41.15411289,2.04198959,16.141034049382277,7.44414942147922,41.23918409,2.05012981,588,589,5.119312723254473,8.738978322092205,3.9853816671905307,True,LEBL-24L,LEBL-24L,-,-,,
05:34:49:125,20089.125,VLG55PB,VLG56ND,15.65517033744279,2.0663619501775488,41.14961975,2.03889092,16.098697379928087,7.204668665292335,41.2351971,2.04917005,588,589,5.157413318322418,9.039235975816874,4.204043009614363,True,LEBL-24L,LEBL-24L,-,-,,
05:34:53:125,20093.125,VLG55PB,VLG56ND,15.514425435870947,1.792544483942195,41.14506707,2.03575295,16.059163109073175,6.965846909891848,41.23122089,2.04827255,588,589,5.20190322122032,9.343686737175906,4.423155776892129,True,LEBL-24L,LEBL-24L,-,-,,
05:34:57:133,20097.133,VLG55PB,VLG56ND,15.37348083655206,1.5194390605799664,41.14052618,2.03261106,16.01552879272335,6.718325510750359,41.22710001,2.04728355,588,589,5.238381992542072,9.647746859274175,4.654086113447648,True,LEBL-24L,LEBL-24L,-,-,,
05:35:01:125,20101.125,VLG55PB,VLG56ND,15.233322501081318,1.245996729937356,41.13597954,2.02948697,15.973358434950717,6.471548871996794,41.22299143,2.04632717,588,589,5.277693470901842,9.952065746511655,4.885631006161267,True,LEBL-24L,LEBL-24L,-,-,,
05:35:05:125,20105.125,VLG55PB,VLG56ND,15.09421732272684,0.9686705388636894,41.13136804,2.02638628,15.927037658432324,6.219063434389784,41.21878801,2.04527847,588,589,5.31603379117886,10.25986852213756,5.125971619909608,True,LEBL-24L,LEBL-24L,-,-,,
05:35:09:125,20109.125,VLG55PB,VLG56ND,14.94571812910713,0.6981526148411484,41.12687048,2.02307882,15.882541466332247,5.967181390509758,41.21459451,2.04427037,588,589,5.351663498763114,10.564585972163883,5.366403457923001,True,LEBL-24L,LEBL-24L,-,-,,
05:35:13:117,20113.117,VLG55PB,VLG56ND,14.777364558243356,0.4393061486228476,41.12256852,2.01933367,15.835104471681277,5.7050771276015535,41.21023089,2.04319636,588,589,5.370955010753118,10.865391287834552,5.618575746978666,True,LEBL-24L,LEBL-24L,-,-,,
05:35:17:125,20117.125,VLG55PB,VLG56ND,14.53506263745992,0.2200071224181813,41.11892988,2.01395685,15.835104471681277,5.7050771276015535,41.21023089,2.04319636,588,589,5.637029513182271,11.155837474990438,5.618575746978666,True,LEBL-24L,LEBL-24L,-,-,,
05:35:49:211,20149.211,VLG1PT,VLG11TT,16.565042510325828,8.014858804260532,41.24866301,2.0595775,18.188249489681617,10.488688985620083,41.28975856,2.09580059,590,591,2.9588235270179215,3.274403923379868,0.36825449907526203,False,LEBL-24L,LEBL-24L,LARPA1C,-,,
05:35:53:188,20153.188,VLG1PT,VLG11TT,16.563101606685848,7.807598143463975,41.24521007,2.05951512,18.069143058183386,10.429856314363263,41.28878755,2.09315362,590,591,3.023970695704059,3.4437807753706324,0.5010152015893342,True,LEBL-24L,LEBL-24L,LARPA1C,-,,
,20157.164,VLG56ND,VLG1PT,14.249334438744787,3.3584951128835048,41.17123647,2.00788914,16.56307155370353,7.59342621865884,41.24164185,2.05949444,589,590,4.825766354456162,8.442224319221818,3.6218761615622688,True,LEBL-24L,LEBL-24L,-,LARPA1C,05:35:57:164,05:35:57:164
05:35:57:164,20157.164,VLG1PT,VLG11TT,16.56307155370353,7.59342621865884,41.24164185,2.05949444,17.93130347785456,10.368770609549816,41.28778037,2.09009114,590,591,3.0942842607485224,3.6218761615622688,0.6517766550254812,True,LEBL-24L,LEBL-24L,LARPA1C,-,,
05:36:01:141,20161.141,VLG1PT,VLG11TT,16.561379364269797,7.374573985701304,41.23799577,2.0594365,17.777835229944685,10.29381681540157,41.28654324,2.08668084,590,591,3.1625533310746325,3.808561021071802,0.8225154624799684,True,LEBL-24L,LEBL-24L,LARPA1C,-,,
05:36:05:125,20165.125,VLG1PT,VLG11TT,16.56083569954811,7.152915780992482,41.23430286,2.05940375,17.611012867282057,10.216488642492976,41.28526745,2.08297435,590,591,3.238572333815012,4.0003903210628975,1.0063882293345001,True,LEBL-24L,LEBL-24L,LARPA1C,-,,
05:36:09:102,20169.102,VLG1PT,VLG11TT,16.556564635164786,6.922679741291171,41.2304673,2.05928763,17.44960029633772,10.139405351227266,41.28399522,2.07938797,590,591,3.338388285047939,4.2044854645418495,1.185248441307809,True,LEBL-24L,LEBL-24L,LARPA1C,-,,
05:36:13:086,20173.086,VLG1PT,VLG11TT,16.553333171977396,6.68929935104817,41.22657928,2.05919426,17.278928293717712,10.059550948637016,41.28267739,2.07559617,590,591,3.4474750342451372,4.413507547039908,1.3736769134561555,True,LEBL-24L,LEBL-24L,LARPA1C,-,,
05:36:17:070,20177.07,VLG1PT,VLG11TT,16.549148482734356,6.449621059890518,41.2225864,2.0590792,17.111867484402236,9.979036719753298,41.28134818,2.07188452,590,591,3.5739932253604954,4.6309648169632265,1.5591102203492355,True,LEBL-24L,LEBL-24L,LARPA1C,-,,
05:36:21:055,20181.055,VLG1PT,VLG11TT,16.543494036821,6.203709923019421,41.21848978,2.05893102,16.953932006196517,9.902510728645424,41.28008464,2.06837571,590,591,3.721503288511871,4.856810400635768,1.734591663608768,True,LEBL-24L,LEBL-24L,LARPA1C,-,,
05:36:25:039,20185.039,VLG1PT,VLG11TT,16.535296114259364,5.95181652537228,41.21429367,2.05872597,16.801354942270873,9.79597782238674,41.27832068,2.06498298,590,591,3.8533574162575106,5.091024871146407,1.9182082415892026,True,LEBL-24L,LEBL-24L,LARPA1C,-,,
05:36:29:023,20189.023,VLG1PT,VLG11TT,16.52697075590255,5.6928886559093055,41.20998037,2.05851747,16.661882724906274,9.686042061439757,41.276499,2.06188063,590,591,3.9954318113915925,5.333434916146519,2.092119009755892,True,LEBL-24L,LEBL-24L,LARPA1C,-,,
