tick_time_s,callsign_preceding,callsign_following,X_pre,Y_pre,X_fol,Y_fol,distance_nm,thr_distance_nm,ATCZone,min_required_nm,is_below_minima,margin_nm
16172.0,TVF32ER,VLG911N,23.137890127270104,10.270208777346769,18.09553605899268,10.43761460854119,5.045132234361335,,TMA,3.0,False,2.0451322343613354
16176.0,TVF32ER,VLG911N,23.389341827326795,10.237710088891506,18.256432500424093,10.508751855382132,5.140060485771262,,TMA,3.0,False,2.1400604857712624
16180.0,TVF32ER,VLG911N,23.63685776614575,10.205870015908191,18.4160513381525,10.576057926198027,5.233914295009079,,TMA,3.0,False,2.233914295009079
16184.0,TVF32ER,VLG911N,23.887539186451452,10.173163245004504,18.572923689062083,10.646892845636,5.335687174076618,,TMA,3.0,False,2.335687174076618
16188.0,TVF32ER,VLG911N,24.13501845011978,10.141646007487523,18.720146694756952,10.71908774021328,5.445573898288355,,TMA,3.0,False,2.4455738982883553
16192.0,TVF32ER,VLG911N,24.3824517080155,10.110082830279762,18.87982189573723,10.7787884464294,5.543113028979622,,TMA,3.0,False,2.543113028979622
16240.0,VLG911N,TAP1041,21.25909870168578,10.606716279937697,17.50580090875828,10.16594483947182,3.7790903383122227,,TMA,3.0,False,0.7790903383122227
16244.0,VLG911N,TAP1041,21.493585619815377,10.56708449986292,17.620793056489322,10.223391295634777,3.8880132789364548,,TMA,3.0,False,0.8880132789364548
16248.0,VLG911N,TAP1041,21.73654174831115,10.5257525492179,17.75141116609342,10.285199811973712,3.9923841719857958,,TMA,3.0,False,0.9923841719857958
16252.0,VLG911N,TAP1041,21.993655038804626,10.482525195993237,17.897417423118682,10.35450643534919,4.098237597704323,,TMA,3.0,False,1.0982375977043226
16256.0,VLG911N,TAP1041,22.242437702099945,10.439791397056217,18.057461514188045,10.42292397282795,4.185010179604073,,TMA,3.0,False,1.185010179604073
16260.0,VLG911N,TAP1041,22.506438224631165,10.395571200636365,18.218250636909776,10.497439603978147,4.289397388805004,,TMA,3.0,False,1.2893973888050043
16264.0,VLG911N,TAP1041,22.77070287669999,10.352839007236405,18.37697063173465,10.564311341821876,4.3988184309815725,,TMA,3.0,False,1.3988184309815725
16268.0,VLG911N,TAP1041,23.034848921329083,10.311821912066426,18.533032684322723,10.642430570873074,4.513939689124349,,TMA,3.0,False,1.5139396891243493
16272.0,VLG911N,TAP1041,23.306262475941548,10.269415562883466,18.69055293832168,10.699244273781291,4.635679805205176,,TMA,3.0,False,1.635679805205176
16276.0,VLG911N,TAP1041,23.574295876867048,10.230451139014455,18.856572269383587,10.730889797154026,4.744191700086253,,TMA,3.0,False,1.7441917000862528
16280.0,VLG911N,TAP1041,23.845638286092928,10.190302416296436,19.028158053652877,10.736773550964202,4.848375654894712,,TMA,3.0,False,1.8483756548947117
16284.0,VLG911N,TAP1041,24.117432646292905,10.150370857707973,19.1994808906816,10.71770381164846,4.950567255491754,,TMA,3.0,False,1.9505672554917544
16288.0,VLG911N,TAP1041,24.389605934932487,10.11528808626008,19.38468777658313,10.692074655681228,5.038044116364972,,TMA,3.0,False,2.038044116364972
16292.0,VLG911N,TAP1041,24.660601784217945,10.096916987209308,19.569999055084907,10.664469203329636,5.122143268581994,,TMA,3.0,False,2.1221432685819943
16296.0,VLG911N,TAP1041,24.93995229459477,10.13458811401939,19.76169561509788,10.637795982942858,5.202649363362926,,TMA,3.0,False,2.2026493633629256
16300.0,VLG911N,TAP1041,25.202006595731465,10.169157274263751,19.955838903571426,10.611278406684384,5.264764624367997,,TMA,3.0,False,2.264764624367997
16304.0,VLG911N,TAP1041,25.464042804708683,10.236075414147964,20.16035058482125,10.582368172579931,5.3149854033512565,,TMA,3.0,False,2.3149854033512565
16308.0,VLG911N,TAP1041,25.729768333339887,10.305060535319642,20.36882973637149,10.556046136143678,5.366810636894735,,TMA,3.0,False,2.3668106368947353
16312.0,VLG911N,TAP1041,26.006459685852292,10.374298502522295,20.581815448709232,10.532222125659713,5.426942506634307,,TMA,3.0,False,2.4269425066343073
16316.0,VLG911N,TAP1041,26.27863258920005,10.445788103984736,20.801184717423983,10.506510775111469,5.477784445449907,,TMA,3.0,False,2.477784445449907
16320.0,VLG911N,TAP1041,26.561119562580146,10.519260266350186,21.024162621628125,10.481167733332564,5.537087971761732,,TMA,3.0,False,2.537087971761732
16324.0,VLG911N,TAP1041,26.84312101246841,10.595424216553806,21.258264480009068,10.453658763131353,5.5866555229347945,,TMA,3.0,False,2.5866555229347945
16328.0,VLG911N,TAP1041,27.131597918288005,10.67434000693767,21.496284424116027,10.427247604287526,5.640728041046139,,TMA,3.0,False,2.640728041046139
16332.0,VLG911N,TAP1041,27.4303933991676,10.754020361174524,21.73764437529883,10.401079444368571,5.703679403640656,,TMA,3.0,False,2.703679403640656
16340.0,TAP1041,RYR2VR,22.22460392246376,10.357079141091178,17.51147733755235,10.171360765409382,4.7167842350975295,,TMA,3.0,False,1.7167842350975295
16344.0,TAP1041,RYR2VR,22.47274945075377,10.33224124526592,17.61324095353646,10.219801066660215,4.86080915365869,,TMA,3.0,False,1.86080915365869
16348.0,TAP1041,RYR2VR,22.719920670518903,10.303252587415294,17.737130773544603,10.276868359468892,4.982859749669208,,TMA,3.0,False,1.982859749669208
16352.0,TAP1041,RYR2VR,22.971346937077104,10.274073892494654,17.875243567615165,10.341709430393632,5.096552179486463,,TMA,3.0,False,2.096552179486463
16356.0,TAP1041,RYR2VR,23.2181886022307,10.244248495446756,18.025795135206955,10.409878349104666,5.195034471956236,,TMA,3.0,False,2.1950344719562356
16360.0,TAP1041,RYR2VR,23.472638180252368,10.212858081940096,18.184308256553567,10.481873190606205,5.295167845364186,,TMA,3.0,False,2.295167845364186
16364.0,TAP1041,RYR2VR,23.730831457754,10.178296143093506,18.34951808229351,10.556501769695702,5.394587393017517,,TMA,3.0,False,2.3945873930175168
16368.0,TAP1041,RYR2VR,23.9850850149192,10.144126215673367,18.51605037386077,10.629486384254689,5.4905295189391685,,TMA,3.0,False,2.4905295189391685
16372.0,TAP1041,RYR2VR,24.244207982394634,10.110808918048567,18.681958629262347,10.701540599411173,5.59353035084159,,TMA,3.0,False,2.59353035084159
16376.0,TAP1041,RYR2VR,24.511394252292565,10.07848821484637,18.84797394152795,10.771928973271171,5.70571552934651,,TMA,3.0,False,2.7057155293465103
16380.0,TAP1041,RYR2VR,24.78620437647207,10.04682984763502,19.027869886292525,10.829914887482742,5.811337047566992,,TMA,3.0,False,2.811337047566992
16384.0,TAP1041,RYR2VR,25.06915705605219,10.014578243592924,19.209222059324027,10.86867484542616,5.921850991973927,,TMA,3.0,False,2.921850991973927
16388.0,TAP1041,RYR2VR,25.352285123702288,9.983739467693225,19.39249457852856,10.898664828855166,6.029609585938336,,TMA,3.0,False,3.029609585938336
16392.0,TAP1041,RYR2VR,25.65123508571429,9.95313132316092,19.58698905961668,10.909942603311237,6.139264425879011,,TMA,3.0,False,3.139264425879011
16396.0,TAP1041,RYR2VR,25.9448969482458,9.916897548630438,19.781173190559198,10.910850579383771,6.243351118463062,,TMA,3.0,False,3.243351118463062
16400.0,RYR2VR,TAP1041,19.9846261591112,10.898049227354816,26.24510247087282,9.854445805638786,6.346863142682829,,TMA,3.0,False,3.346863142682829
16404.0,RYR2VR,TAP1041,20.19372440920722,10.872962453387023,26.530270014372576,9.727206933096134,6.439298557965566,,TMA,3.0,False,3.439298557965566
16408.0,RYR2VR,TAP1041,20.41365179607166,10.838836530139336,26.8088087850776,9.589461387664128,6.516054877045345,,TMA,3.0,False,3.5160548770453453
16412.0,RYR2VR,TAP1041,20.64061143366689,10.799914884282614,27.073013343961485,9.445689953190335,6.573410035860643,,TMA,3.0,False,3.5734100358606433
16416.0,RYR2VR,TAP1041,20.88138331533881,10.754088408251562,27.318120652931107,9.251663618715517,6.60975550238942,,TMA,3.0,False,3.6097555023894197
16420.0,RYR2VR,TAP1041,21.118613660605963,10.708678351657309,27.526164287748987,9.029565279793864,6.62390562640378,,TMA,3.0,False,3.62390562640378
16424.0,RYR2VR,TAP1041,21.36310463644845,10.664261487792505,27.6962757409563,8.765731165101265,6.611616566706758,,TMA,3.0,False,3.6116165667067577
16428.0,RYR2VR,TAP1041,21.608054629587663,10.62033111982858,27.826286758862928,8.477958431527387,6.576942416437145,,TMA,3.0,False,3.576942416437145
16432.0,RYR2VR,TAP1041,21.860744745517295,10.577631972357864,27.918318776454623,8.18030019457943,6.514706654411434,,TMA,3.0,False,3.514706654411434
16436.0,RYR2VR,TAP1041,22.11700303097313,10.537171405502573,27.96487021482497,7.86799039429903,6.428225094887454,,TMA,3.0,False,3.4282250948874537
16440.0,RYR2VR,TAP1041,22.37324717130916,10.496681231859425,27.97285555004969,7.55309831656673,6.32615952805999,,TMA,3.0,False,3.32615952805999
16464.0,RYR2VR,RYR81RY,23.914621827891477,10.27130625456388,17.52618658892178,10.178789371423012,6.3891051154426854,,TMA,3.0,False,3.3891051154426854
16468.0,RYR2VR,RYR81RY,24.17203124764088,10.233308840085485,17.635385922619427,10.231237545989885,6.536645653191249,,TMA,3.0,False,3.5366456531912487
16472.0,RYR2VR,RYR81RY,24.4407749999526,10.194396472811036,17.7606890738979,10.287693112793916,6.680737402600565,,TMA,3.0,False,3.680737402600565
16476.0,RYR2VR,RYR81RY,24.70908617327276,10.155307660639954,17.902195808721796,10.35106555596492,6.8097046623622965,,TMA,3.0,False,3.8097046623622965
16480.0,RYR2VR,RYR81RY,24.973477421991312,10.116514104536126,18.05756157140705,10.422938238538544,6.922700903712494,,TMA,3.0,False,3.922700903712494
16484.0,RYR2VR,RYR81RY,25.23780187045941,10.077323719802571,18.21751486344533,10.489325376367102,7.032366246567554,,TMA,3.0,False,4.032366246567554
16488.0,RYR2VR,RYR81RY,25.50154356413704,10.037045870863972,18.378198885751424,10.559645560844922,7.142489050957858,,TMA,3.0,False,4.142489050957858
16492.0,RYR2VR,RYR81RY,25.77313411362284,9.996355255665796,18.53964785934315,10.625498324597826,7.260795024791599,,TMA,3.0,False,4.260795024791599
16496.0,RYR2VR,RYR81RY,26.029388423861302,9.95898132955489,18.7014901895504,10.68736876765979,7.364009831091064,,TMA,3.0,False,4.364009831091064
16500.0,RYR2VR,RYR81RY,26.300898091708618,9.917874012897348,18.869414210698395,10.736112880037636,7.476394018336232,,TMA,3.0,False,4.476394018336232
16504.0,RYR2VR,RYR81RY,26.5606941444584,9.877911380660116,19.04141341097355,10.76733165187447,7.571700678698508,,TMA,3.0,False,4.571700678698508
16508.0,RYR2VR,RYR81RY,26.820740669197956,9.839607444202372,19.22226792327755,10.78177289561897,7.656661400920003,,TMA,3.0,False,4.656661400920003
16512.0,RYR2VR,RYR81RY,27.080964917767037,9.79973128631122,19.39889624409074,10.779142609465133,7.744251135326179,,TMA,3.0,False,4.744251135326179
16516.0,RYR2VR,RYR81RY,27.344244690857582,9.756803601826116,19.591886230045315,10.763724152863205,7.817477259386712,,TMA,3.0,False,4.817477259386712
16520.0,RYR2VR,RYR81RY,27.597981957314968,9.70356354707469,19.78309045680006,10.745665182832322,7.884066525852561,,TMA,3.0,False,4.884066525852561
16548.0,RYR81RY,KLM73T,21.352173079692868,10.555523098044826,17.608555088349675,10.218829279947588,3.758728294550344,,TMA,3.0,False,0.7587282945503442
16552.0,RYR81RY,KLM73T,21.59397876973853,10.51942324853797,17.726520626839424,10.275646967538176,3.8751334637989823,,TMA,3.0,False,0.8751334637989823
16556.0,RYR81RY,KLM73T,21.842984061926632,10.481606476341366,17.858362325844833,10.334834426621134,3.987323966551327,,TMA,3.0,False,0.9873239665513269
16560.0,RYR81RY,KLM73T,22.084456531962637,10.446300813088726,18.008408999481322,10.406805785953862,4.07623887232034,,TMA,3.0,False,1.0762388723203404
16564.0,RYR81RY,KLM73T,22.329814262801342,10.410724170604755,18.167053339592933,10.476659534733464,4.163283076615583,,TMA,3.0,False,1.163283076615583
16568.0,RYR81RY,KLM73T,22.575182763989453,10.37542099231658,18.330822817713507,10.54452754324936,4.247727437009104,,TMA,3.0,False,1.2477274370091038
16572.0,RYR81RY,KLM73T,22.82115393064667,10.341364092795974,18.495481241111264,10.608518380759303,4.333914585056985,,TMA,3.0,False,1.3339145850569851
16576.0,RYR81RY,KLM73T,23.0706280022372,10.30711148461886,18.65495223998035,10.672879843000828,4.430798904190536,,TMA,3.0,False,1.430798904190536
16580.0,RYR81RY,KLM73T,23.32077392006874,10.274498711666132,18.812683343422165,10.740407465814195,4.532102339360998,,TMA,3.0,False,1.532102339360998
16584.0,RYR81RY,KLM73T,23.56691672088593,10.24190060623053,18.97856318211113,10.803498427422252,4.622594543062859,,TMA,3.0,False,1.622594543062859
16588.0,RYR81RY,KLM73T,23.81658937604896,10.209267903165328,19.151787520919147,10.859272959549576,4.709870796629949,,TMA,3.0,False,1.7098707966299491
16592.0,RYR81RY,KLM73T,24.074346157619303,10.175205471937495,19.33855711105646,10.884599946272498,4.788625942142656,,TMA,3.0,False,1.788625942142656
16596.0,RYR81RY,KLM73T,24.32503005234259,10.143949159867908,19.53508313068412,10.881555998116545,4.8464064377780565,,TMA,3.0,False,1.8464064377780565
16600.0,RYR81RY,KLM73T,24.575262354203424,10.112594352134067,19.72742216596289,10.865753259208043,4.90599661944695,,TMA,3.0,False,1.9059966194469498
16604.0,RYR81RY,KLM73T,24.8332430443005,10.08024629016156,19.9322278776844,10.836003221269856,4.958943254597621,,TMA,3.0,False,1.9589432545976209
16608.0,RYR81RY,KLM73T,25.09074135471738,10.047580132910792,20.142922902107973,10.79701461089681,5.004254137908698,,TMA,3.0,False,2.004254137908698
16612.0,RYR81RY,KLM73T,25.34802596969365,10.013719379640635,20.35344317882902,10.75760121315138,5.049674983306195,,TMA,3.0,False,2.049674983306195
16616.0,RYR81RY,KLM73T,25.601649322807777,9.981818521213675,20.57683446193798,10.718896217680028,5.078587196912749,,TMA,3.0,False,2.078587196912749
16620.0,RYR81RY,KLM73T,25.85882214560137,9.950040235875182,20.803441739635076,10.680872208205,5.10793367427646,,TMA,3.0,False,2.1079336742764596
16624.0,RYR81RY,KLM73T,26.116261268433465,9.917415596059143,21.038055991380155,10.64332374807358,5.129825677452705,,TMA,3.0,False,2.129825677452705
16628.0,RYR81RY,KLM73T,26.36914047109601,9.883786164654843,21.27586915676086,10.605714196193787,5.144180475464582,,TMA,3.0,False,2.144180475464582
16632.0,RYR81RY,KLM73T,26.61850220771975,9.850358599861128,21.51335862019254,10.568459375469564,5.155401029328331,,TMA,3.0,False,2.155401029328331
16636.0,RYR81RY,KLM73T,26.87577673016165,9.816899584336165,21.7543651541407,10.530881260959724,5.170940568751065,,TMA,3.0,False,2.170940568751065
16640.0,RYR81RY,KLM73T,27.12485623615004,9.78176988739845,21.996289018755693,10.494326635919863,5.177831478833143,,TMA,3.0,False,2.177831478833143
16644.0,RYR81RY,KLM73T,27.37754809869257,9.747196154250451,22.238234694911867,10.460088286854642,5.18852170227792,,TMA,3.0,False,2.18852170227792
16648.0,RYR81RY,KLM73T,27.63484252348084,9.714006578806211,22.480658760129145,10.4286946375709,5.203497793574923,,TMA,3.0,False,2.2034977935749227
16656.0,KLM73T,AFR32SN,22.972156304131463,10.359067462302962,17.571202604152685,10.200355633601871,5.403285140901237,,TMA,3.0,False,2.403285140901237
16660.0,KLM73T,AFR32SN,23.213448028202546,10.32157500414353,17.695785975897937,10.255718886437656,5.518055051526905,,TMA,3.0,False,2.518055051526905
16664.0,KLM73T,AFR32SN,23.458878396686444,10.282854402722323,17.835737789724398,10.317646169625604,5.623248238581482,,TMA,3.0,False,2.623248238581482
16668.0,KLM73T,AFR32SN,23.708136628165448,10.243342720398177,17.985440307649398,10.384349325227708,5.724433250502052,,TMA,3.0,False,2.7244332505020523
16672.0,KLM73T,AFR32SN,23.962127449141235,10.203907539960332,18.147071395762826,10.459897658471336,5.820687918511708,,TMA,3.0,False,2.820687918511708
16676.0,KLM73T,AFR32SN,24.22431814515688,10.164042982877591,18.3039113741696,10.53146827030944,5.931797170824065,,TMA,3.0,False,2.9317971708240647
16680.0,KLM73T,AFR32SN,24.482690268355267,10.125292693695826,18.461496337519996,10.60155715121224,6.040000346541455,,TMA,3.0,False,3.040000346541455
16684.0,KLM73T,AFR32SN,24.7561442925932,10.08632017504265,18.61606907427301,10.675256857401983,6.168255028973602,,TMA,3.0,False,3.1682550289736016
16688.0,KLM73T,AFR32SN,25.03385681650576,10.04922933799545,18.773937879628388,10.735989641378962,6.297477654631206,,TMA,3.0,False,3.297477654631206
16692.0,KLM73T,AFR32SN,25.31508204165979,10.013729965524936,18.937728000193097,10.778034627030443,6.422990439492386,,TMA,3.0,False,3.422990439492386
16696.0,KLM73T,AFR32SN,25.598439321380347,9.98938572292308,19.10718466404309,10.791927566384135,6.540677368354788,,TMA,3.0,False,3.540677368354788
